"shipment_id","pick_up_date","day","week","month","quarter","year","day_of_week","forwarder","warehouse_location","consignee","destination","number_of_packages","weight","quantity","value","number_of_pallets_per_day","trucking","trucking_billing"
139,"2021-01-18",18,3,1,1,2021,"Monday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","54","142.83","214740","53453.34","27","6 WHEELER TRUCK - FORWARD","150.00"
140,"2021-01-18",18,3,1,1,2021,"Monday   ","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","72","399.60","393030","95045.04","27","6 WHEELER TRUCK - FORWARD","14.00"
141,"2021-01-19",19,3,1,1,2021,"Tuesday  ","Forwarder Alpha","PARANAQUE","Consignee India","GERMANY","21","159.39","91770","61418.84","14","6 WHEELER TRUCK - FORWARD","14.00"
142,"2021-01-19",19,3,1,1,2021,"Tuesday  ","Forwarder Bravo","PARANAQUE","Consignee Yankee","GERMANY","14","85.05","45010","24652.04","14","6 WHEELER TRUCK - FORWARD","14.00"
143,"2021-01-19",19,3,1,1,2021,"Tuesday  ","Forwarder Bravo","PARANAQUE","Consignee Yankee","GERMANY","56","523.46","160650","136519.32","14","6 WHEELER TRUCK - FORWARD","14.00"
144,"2021-01-19",19,3,1,1,2021,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Beta","GERMANY","63","346.64","318360","115701.39","14","6 WHEELER TRUCK - FORWARD","150.00"
145,"2021-01-19",19,3,1,1,2021,"Tuesday  ","Forwarder Quebec","PARANAQUE","Consignee Tango","GERMANY","21","116.69","111650","40381.74","14","6 WHEELER TRUCK - FORWARD","14.00"
146,"2021-01-19",19,3,1,1,2021,"Tuesday  ","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","42","519.19","414820","132375.18","14","6 WHEELER TRUCK - FORWARD","150.00"
147,"2021-01-19",19,3,1,1,2021,"Tuesday  ","Forwarder Victor","PARANAQUE","Consignee Lambda","GERMANY","49","394.24","282870","188589.80","14","6 WHEELER TRUCK - FORWARD","14.00"
148,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","110","1118.70","454000","310839.00","30","6 WHEELER TRUCK - FORWARD","14.00"
149,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Delta","PARANAQUE","Consignee Echo","HONG KONG","10","49.20","38000","12908.30","30","6 WHEELER TRUCK - FORWARD","14.00"
150,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","90","489.60","156200","104305.10","30","6 WHEELER TRUCK - FORWARD","14.00"
151,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","240","2033.40","1111500","426718.00","30","6 WHEELER TRUCK - FORWARD","14.00"
152,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","140","1031.70","652400","251806.20","30","6 WHEELER TRUCK - FORWARD","14.00"
153,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","10","112.10","114100","25070.90","30","6 WHEELER TRUCK - FORWARD","150.00"
154,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","20","229.20","163800","59775.70","30","6 WHEELER TRUCK - FORWARD","14.00"
155,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","80","231.50","250500","68554.40","30","6 WHEELER TRUCK - FORWARD","14.00"
156,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","150","740.60","598100","397721.00","30","6 WHEELER TRUCK - FORWARD","14.00"
157,"2021-01-20",20,3,1,1,2021,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","180","1470.40","457200","196524.90","30","6 WHEELER TRUCK - FORWARD","14.00"
158,"2021-01-21",21,3,1,1,2021,"Thursday ","Forwarder Echo","PARANAQUE","Consignee Zulu","CHINA","112","1548.00","721920","273267.52","40","6 WHEELER TRUCK - FORWARD","14.00"
159,"2021-01-21",21,3,1,1,2021,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","8","45.68","29360","9914.96","40","6 WHEELER TRUCK - FORWARD","14.00"
160,"2021-01-21",21,3,1,1,2021,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","24","1345.28","119760","22192.00","40","6 WHEELER TRUCK - FORWARD","14.00"
161,"2021-01-21",21,3,1,1,2021,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","200","1054.64","677120","364480.32","40","6 WHEELER TRUCK - FORWARD","14.00"
162,"2021-01-21",21,3,1,1,2021,"Thursday ","Forwarder Oscar","PARANAQUE","Consignee Yankee","CHINA","104","529.36","203200","155592.80","40","6 WHEELER TRUCK - FORWARD","14.00"
163,"2021-01-21",21,3,1,1,2021,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","64","1387.60","230000","64018.48","40","6 WHEELER TRUCK - FORWARD","14.00"
164,"2021-01-21",21,3,1,1,2021,"Thursday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","CHINA","448","1015.76","2011360","351913.92","40","6 WHEELER TRUCK - ELF","110.00"
165,"2021-01-21",21,3,1,1,2021,"Thursday ","Forwarder Victor","PARANAQUE","Consignee Lambda","CHINA","208","980.48","550080","248524.88","40","6 WHEELER TRUCK - FORWARD","150.00"
166,"2021-01-22",22,3,1,1,2021,"Friday   ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","48","411.92","242160","205353.68","24","6 WHEELER TRUCK - FORWARD","14.00"
167,"2021-01-22",22,3,1,1,2021,"Friday   ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","192","566.88","371520","308467.52","24","6 WHEELER TRUCK - FORWARD","14.00"
168,"2021-01-22",22,3,1,1,2021,"Friday   ","Forwarder Bravo","PARANAQUE","Consignee Yankee","HONG KONG","96","623.36","307520","65347.76","24","6 WHEELER TRUCK - FORWARD","14.00"
169,"2021-01-22",22,3,1,1,2021,"Friday   ","Forwarder Charlie","PARANAQUE","Consignee Mike","HONG KONG","8","164.32","36880","9845.68","24","6 WHEELER TRUCK - FORWARD","14.00"
170,"2021-01-22",22,3,1,1,2021,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","8","1099.68","3440","1227.44","24","6 WHEELER TRUCK - FORWARD","14.00"
171,"2021-01-22",22,3,1,1,2021,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","160","1248.88","954000","400428.80","24","6 WHEELER TRUCK - FORWARD","150.00"
172,"2021-01-22",22,3,1,1,2021,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","16","69.92","56640","17524.88","24","6 WHEELER TRUCK - FORWARD","14.00"
173,"2021-01-22",22,3,1,1,2021,"Friday   ","Forwarder Uniform","PARANAQUE","Consignee Uniform","HONG KONG","96","606.08","458000","165917.20","24","6 WHEELER TRUCK - FORWARD","14.00"
174,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","63","342.81","248040","174148.20","27","6 WHEELER TRUCK - FORWARD","14.00"
175,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","90","915.39","575730","107924.94","27","6 WHEELER TRUCK - FORWARD","14.00"
176,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder Hotel","PARANAQUE","Consignee Eta","CHINA","54","737.55","229140","119580.30","27","6 WHEELER TRUCK - FORWARD","14.00"
177,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder India","MANILA","Consignee Lima","CHINA","117","1594.62","823680","428247.54","27","6 WHEELER TRUCK - FORWARD","150.00"
178,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","9","6.57","8910","3034.80","27","6 WHEELER TRUCK - FORWARD","14.00"
179,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","153","1165.68","595890","437965.56","27","6 WHEELER TRUCK - FORWARD","14.00"
180,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","9","49.59","23400","7056.00","27","6 WHEELER TRUCK - FORWARD","150.00"
181,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Hotel","CHINA","36","119.25","59490","35225.37","27","6 WHEELER TRUCK - FORWARD","14.00"
182,"2021-01-23",23,3,1,1,2021,"Saturday ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","CHINA","162","216.00","582390","258975.63","27","6 WHEELER TRUCK - FORWARD","14.00"
183,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","24","1200.60","159600","67526.28","60","6 WHEELER TRUCK - FORWARD","14.00"
184,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Charlie","PARANAQUE","Consignee Mike","CHINA","132","1198.92","948120","220251.48","60","6 WHEELER TRUCK - ELF","130.00"
185,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Delta","PARANAQUE","Consignee Echo","CHINA","144","830.52","454200","280893.96","60","6 WHEELER TRUCK - FORWARD","14.00"
186,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Delta","PARANAQUE","Consignee Echo","CHINA","300","2510.76","1270560","605442.24","60","6 WHEELER TRUCK - FORWARD","14.00"
187,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","CHINA","84","465.96","398160","131643.36","60","6 WHEELER TRUCK - FORWARD","150.00"
188,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Juliett","CHINA","24","167.88","141000","52219.80","60","6 WHEELER TRUCK - FORWARD","14.00"
189,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","CHINA","96","1117.44","296160","139953.96","60","6 WHEELER TRUCK - FORWARD","14.00"
190,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","CHINA","204","646.20","838080","251322.60","60","6 WHEELER TRUCK - FORWARD","14.00"
191,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","12","1907.40","34800","13082.40","60","6 WHEELER TRUCK - FORWARD","14.00"
192,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","CHINA","180","925.08","1051800","303029.64","60","6 WHEELER TRUCK - FORWARD","150.00"
193,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Whiskey","PARANAQUE","Consignee Alpha","CHINA","72","924.12","602400","136287.00","60","6 WHEELER TRUCK - FORWARD","14.00"
194,"2021-01-25",25,4,1,1,2021,"Monday   ","Forwarder Xray","PARANAQUE","Consignee Xray","CHINA","72","512.16","295800","88342.92","60","6 WHEELER TRUCK - FORWARD","14.00"
195,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","54","454.50","243360","119087.19","27","6 WHEELER TRUCK - FORWARD","150.00"
196,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","108","883.17","427770","148692.15","27","6 WHEELER TRUCK - FORWARD","14.00"
197,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Bravo","PARANAQUE","Consignee Yankee","CHINA","9","135.18","58680","35982.27","27","6 WHEELER TRUCK - FORWARD","14.00"
198,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Juliett","CHINA","27","338.58","261360","46996.38","27","6 WHEELER TRUCK - FORWARD","14.00"
199,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Juliett","CHINA","36","788.94","226260","80203.86","27","6 WHEELER TRUCK - FORWARD","14.00"
200,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Kilo","PARANAQUE","Consignee India","CHINA","27","285.57","251730","82883.88","27","6 WHEELER TRUCK - FORWARD","14.00"
201,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Gamma","CHINA","99","1390.59","621270","313365.51","27","6 WHEELER TRUCK - FORWARD","14.00"
202,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Hotel","CHINA","9","0.18","180","900.00","27","6 WHEELER TRUCK - FORWARD","14.00"
203,"2021-01-26",26,4,1,1,2021,"Tuesday  ","Forwarder Zeta","PARANAQUE","Consignee Zeta","CHINA","9","42.57","60390","15239.52","27","6 WHEELER TRUCK - FORWARD","14.00"
204,"2021-01-27",27,4,1,1,2021,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","80","616.00","455680","80574.32","32","6 WHEELER TRUCK - FORWARD","14.00"
205,"2021-01-27",27,4,1,1,2021,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","128","975.60","526560","322758.80","32","6 WHEELER TRUCK - FORWARD","14.00"
206,"2021-01-27",27,4,1,1,2021,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","136","962.00","484400","179156.08","32","6 WHEELER TRUCK - FORWARD","150.00"
207,"2021-01-27",27,4,1,1,2021,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","40","327.28","327200","168563.12","32","6 WHEELER TRUCK - FORWARD","14.00"
208,"2021-01-27",27,4,1,1,2021,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","128","1284.16","950880","375916.64","32","6 WHEELER TRUCK - FORWARD","14.00"
209,"2021-01-27",27,4,1,1,2021,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","56","405.04","191280","120734.40","32","6 WHEELER TRUCK - FORWARD","14.00"
210,"2021-01-27",27,4,1,1,2021,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","32","201.76","285920","49555.52","32","6 WHEELER TRUCK - FORWARD","14.00"
211,"2021-01-27",27,4,1,1,2021,"Wednesday","Forwarder Xray","PARANAQUE","Consignee Gamma","HONG KONG","208","1535.12","1120160","175174.48","32","6 WHEELER TRUCK - FORWARD","14.00"
212,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Alpha","PARANAQUE","Consignee India","GERMANY","88","400.95","388960","180873.55","33","6 WHEELER TRUCK - FORWARD","14.00"
213,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Juliett","GERMANY","77","441.87","382690","239574.72","33","6 WHEELER TRUCK - FORWARD","14.00"
214,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Juliett","GERMANY","253","1923.68","1020800","267463.24","33","6 WHEELER TRUCK - FORWARD","14.00"
215,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","GERMANY","66","378.18","178420","122489.18","33","6 WHEELER TRUCK - FORWARD","14.00"
216,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","GERMANY","66","849.31","648010","91981.23","33","6 WHEELER TRUCK - FORWARD","14.00"
217,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","GERMANY","143","1224.52","1105170","518274.02","33","6 WHEELER TRUCK - FORWARD","14.00"
218,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Quebec","PARANAQUE","Consignee Romeo","GERMANY","11","111.98","88990","25325.41","33","6 WHEELER TRUCK - FORWARD","14.00"
219,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Quebec","PARANAQUE","Consignee Romeo","GERMANY","11","755.48","78760","15131.16","33","6 WHEELER TRUCK - FORWARD","14.00"
220,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Hotel","GERMANY","33","218.46","147730","35447.50","33","6 WHEELER TRUCK - FORWARD","14.00"
221,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","187","1291.84","1427910","458248.12","33","6 WHEELER TRUCK - ELF","110.00"
222,"2021-01-28",28,4,1,1,2021,"Thursday ","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","22","323.73","137060","90151.05","33","6 WHEELER TRUCK - FORWARD","150.00"
223,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","143","606.65","452210","268381.08","55","6 WHEELER TRUCK - FORWARD","14.00"
224,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Delta","PARANAQUE","Consignee Echo","HONG KONG","99","742.28","626450","337089.83","55","6 WHEELER TRUCK - FORWARD","14.00"
225,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Hotel","PARANAQUE","Consignee Bravo","HONG KONG","132","2161.50","747670","265808.29","55","6 WHEELER TRUCK - FORWARD","150.00"
226,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","385","1631.19","1304160","478270.87","55","6 WHEELER TRUCK - FORWARD","14.00"
227,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","143","1850.86","459470","232671.34","55","6 WHEELER TRUCK - FORWARD","14.00"
228,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","154","511.61","533940","256348.62","55","6 WHEELER TRUCK - FORWARD","14.00"
229,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","66","1016.95","433290","217801.32","55","6 WHEELER TRUCK - FORWARD","14.00"
230,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Victor","HONG KONG","44","2199.23","249370","136690.18","55","6 WHEELER TRUCK - FORWARD","150.00"
231,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Uniform","PARANAQUE","Consignee Uniform","HONG KONG","11","81.29","72820","19459.33","55","6 WHEELER TRUCK - FORWARD","14.00"
232,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Whiskey","PARANAQUE","Consignee Alpha","HONG KONG","88","1038.62","759990","156618.99","55","6 WHEELER TRUCK - FORWARD","14.00"
233,"2021-01-29",29,4,1,1,2021,"Friday   ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","HONG KONG","55","1751.64","235840","48755.41","55","6 WHEELER TRUCK - FORWARD","14.00"
234,"2021-01-30",30,4,1,1,2021,"Saturday ","Forwarder Charlie","PARANAQUE","Consignee Mike","GERMANY","98","584.64","381220","101258.08","14","6 WHEELER TRUCK - FORWARD","14.00"
235,"2021-01-30",30,4,1,1,2021,"Saturday ","Forwarder Delta","PARANAQUE","Consignee Echo","GERMANY","21","307.51","233940","57981.28","14","6 WHEELER TRUCK - FORWARD","14.00"
236,"2021-01-30",30,4,1,1,2021,"Saturday ","Forwarder Golf","TAGUIG","Consignee Juliett","GERMANY","49","265.51","144830","50782.06","14","6 WHEELER TRUCK - FORWARD","130.00"
237,"2021-01-30",30,4,1,1,2021,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Gamma","GERMANY","7","304.99","43610","20386.73","14","6 WHEELER TRUCK - FORWARD","150.00"
238,"2021-01-30",30,4,1,1,2021,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Hotel","GERMANY","7","10.57","9520","2543.45","14","6 WHEELER TRUCK - FORWARD","14.00"
239,"2021-01-30",30,4,1,1,2021,"Saturday ","Forwarder Uniform","PARANAQUE","Consignee Uniform","GERMANY","105","896.35","371630","156370.06","14","6 WHEELER TRUCK - FORWARD","14.00"
240,"2021-01-30",30,4,1,1,2021,"Saturday ","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","56","484.82","359730","130736.97","14","6 WHEELER TRUCK - FORWARD","14.00"
241,"2021-02-01",1,5,2,1,2021,"Monday   ","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","21","75.60","101780","32788.49","21","6 WHEELER TRUCK - FORWARD","14.00"
242,"2021-02-01",1,5,2,1,2021,"Monday   ","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","28","339.43","119700","42527.66","21","6 WHEELER TRUCK - FORWARD","150.00"
243,"2021-02-01",1,5,2,1,2021,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Juliett","CHINA","35","514.57","313180","61580.12","21","6 WHEELER TRUCK - FORWARD","14.00"
244,"2021-02-01",1,5,2,1,2021,"Monday   ","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","112","1224.37","732060","259496.72","21","6 WHEELER TRUCK - FORWARD","14.00"
245,"2021-02-01",1,5,2,1,2021,"Monday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","CHINA","77","1138.55","613270","250764.78","21","6 WHEELER TRUCK - FORWARD","14.00"
246,"2021-02-01",1,5,2,1,2021,"Monday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","CHINA","7","127.19","41300","20224.05","21","6 WHEELER TRUCK - FORWARD","150.00"
247,"2021-02-01",1,5,2,1,2021,"Monday   ","Forwarder Xray","PARANAQUE","Consignee Xray","CHINA","35","265.58","285880","107611.14","21","6 WHEELER TRUCK - FORWARD","14.00"
248,"2021-02-02",2,5,2,1,2021,"Tuesday  ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","130","668.40","598600","311975.15","5","6 WHEELER TRUCK - FORWARD","150.00"
249,"2021-02-02",2,5,2,1,2021,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","10","80.05","58900","17578.30","5","6 WHEELER TRUCK - FORWARD","14.00"
250,"2021-02-02",2,5,2,1,2021,"Tuesday  ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","75","143.70","349750","159825.85","5","6 WHEELER TRUCK - FORWARD","14.00"
251,"2021-02-02",2,5,2,1,2021,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","10","59.35","43300","11085.75","5","6 WHEELER TRUCK - FORWARD","14.00"
252,"2021-02-02",2,5,2,1,2021,"Tuesday  ","Forwarder Uniform","PARANAQUE","Consignee Uniform","HONG KONG","70","273.65","483400","154178.60","5","6 WHEELER TRUCK - FORWARD","14.00"
253,"2021-02-03",3,5,2,1,2021,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","54","196.56","84060","59661.18","36","6 WHEELER TRUCK - FORWARD","14.00"
